coupling_seed,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
0,5.0,0.04114984416164574,0.9209959056147604,50,0.05,0,1.2700138512030275,0.1561034038068987
0,5.0,0.04114984416164574,0.9209959056147604,50,0.05,1,1.2836851417147754,0.13628050407405162
0,5.0,0.04114984416164574,0.9209959056147604,50,0.05,2,1.298182122363495,0.15027165708771412
0,5.0,0.04114984416164574,0.9209959056147604,50,0.1,0,4.927976839705512,0.25070597246981285
0,5.0,0.04114984416164574,0.9209959056147604,50,0.1,1,5.2296353178453145,0.4178644141015687
0,5.0,0.04114984416164574,0.9209959056147604,50,0.1,2,4.801538769868703,0.33844877919857397
0,5.0,0.04114984416164574,0.9209959056147604,100,0.005,0,0.012799669292230762,0.028542651932586028
0,5.0,0.04114984416164574,0.9209959056147604,100,0.005,1,0.012344498724081627,0.017459651160946624
0,5.0,0.04114984416164574,0.9209959056147604,100,0.005,2,0.012072163985468284,0.026008320035260334
0,5.0,0.04114984416164574,0.9209959056147604,100,0.01,0,0.05014980955289112,0.03805280258949448
0,5.0,0.04114984416164574,0.9209959056147604,100,0.01,1,0.050949185382611596,0.04688552091473868
0,5.0,0.04114984416164574,0.9209959056147604,100,0.01,2,0.04749645416827705,0.056511547356672534
0,5.0,0.04114984416164574,0.9209959056147604,100,0.02,0,0.19822718399788036,0.049446253158759806
0,5.0,0.04114984416164574,0.9209959056147604,100,0.02,1,0.19216116523318574,0.07145777120808795
0,5.0,0.04114984416164574,0.9209959056147604,100,0.02,2,0.20501275666366767,0.06881573445902171
0,5.0,0.04114984416164574,0.9209959056147604,100,0.05,0,1.1520109715879685,0.1422398880879401
0,5.0,0.04114984416164574,0.9209959056147604,100,0.05,1,1.285194858235899,0.20229417129239705
0,5.0,0.04114984416164574,0.9209959056147604,100,0.05,2,1.1136960613796774,0.10911111819068642
0,5.0,0.04114984416164574,0.9209959056147604,100,0.1,0,5.226602505843838,0.38013176433581797
0,5.0,0.04114984416164574,0.9209959056147604,100,0.1,1,4.713546808346465,0.24082260515860365
0,5.0,0.04114984416164574,0.9209959056147604,100,0.1,2,5.09146542748683,0.3213527231032832
0,5.0,0.04114984416164574,0.9209959056147604,200,0.005,0,0.012801299829719498,0.0288483654835523
0,5.0,0.04114984416164574,0.9209959056147604,200,0.005,1,0.013309616160323215,0.015408529637243998
0,5.0,0.04114984416164574,0.9209959056147604,200,0.005,2,0.012280919343656582,0.022679672542671246
0,5.0,0.04114984416164574,0.9209959056147604,200,0.01,0,0.05279990162318258,0.031087402857162258
0,5.0,0.04114984416164574,0.9209959056147604,200,0.01,1,0.05007972114419652,0.032162296849493524
0,5.0,0.04114984416164574,0.9209959056147604,200,0.01,2,0.04850908068255498,0.027203043771246722
0,5.0,0.04114984416164574,0.9209959056147604,200,0.02,0,0.2040556295619178,0.05653293912752091
0,5.0,0.04114984416164574,0.9209959056147604,200,0.02,1,0.18448175202195566,0.06710735367035692
0,5.0,0.04114984416164574,0.9209959056147604,200,0.02,2,0.2006525940921095,0.04794648112976516
0,5.0,0.04114984416164574,0.9209959056147604,200,0.05,0,1.322416457794742,0.17920795997253897
0,5.0,0.04114984416164574,0.9209959056147604,200,0.05,1,1.1663412720456663,0.14489299959857976
0,5.0,0.04114984416164574,0.9209959056147604,200,0.05,2,1.2709574509808577,0.12055102508774473
0,5.0,0.04114984416164574,0.9209959056147604,200,0.1,0,4.817308882707795,0.2588955085910036
0,5.0,0.04114984416164574,0.9209959056147604,200,0.1,1,4.730743237204079,0.2605775272133712
0,5.0,0.04114984416164574,0.9209959056147604,200,0.1,2,5.170257108399915,0.30960671630279657
0,5.25,0.03557654548109869,0.9313193046449831,5,0.005,0,0.028256498691010087,0.061532122447084496
0,5.25,0.03557654548109869,0.9313193046449831,5,0.005,1,0.026756660627427434,0.026928563376197125
0,5.25,0.03557654548109869,0.9313193046449831,5,0.005,2,0.02697761476748841,0.030082039032125165
0,5.25,0.03557654548109869,0.9313193046449831,5,0.01,0,0.11596598854159532,0.06314248506231947
0,5.25,0.03557654548109869,0.9313193046449831,5,0.01,1,0.11407689888972733,0.04953705940186716
0,5.25,0.03557654548109869,0.9313193046449831,5,0.01,2,0.11034164455021586,0.06366649047615086
0,5.25,0.03557654548109869,0.9313193046449831,5,0.02,0,0.45092912343413094,0.11962583042581702
0,5.25,0.03557654548109869,0.9313193046449831,5,0.02,1,0.4452676413102296,0.10434245839432511
0,5.25,0.03557654548109869,0.9313193046449831,5,0.02,2,0.4583584414042085,0.11333423468603333
0,5.25,0.03557654548109869,0.9313193046449831,5,0.05,0,2.8212392640564734,0.2237544171883785
0,5.25,0.03557654548109869,0.9313193046449831,5,0.05,1,2.9423260297878113,0.3280121666115042
0,5.25,0.03557654548109869,0.9313193046449831,5,0.05,2,2.916814202462391,0.304116584729807
0,5.25,0.03557654548109869,0.9313193046449831,5,0.1,0,11.69226362685878,0.4796890734624851
0,5.25,0.03557654548109869,0.9313193046449831,5,0.1,1,11.818356871525209,0.6196683381973914
0,5.25,0.03557654548109869,0.9313193046449831,5,0.1,2,11.455312433755408,0.5477568615497556
0,5.25,0.03557654548109869,0.9313193046449831,20,0.005,0,0.011849478054301964,0.018262533737835138
0,5.25,0.03557654548109869,0.9313193046449831,20,0.005,1,0.010778045007977983,0.04747141367045888
0,5.25,0.03557654548109869,0.9313193046449831,20,0.005,2,0.010988974931707524,0.013641422543497539
0,5.25,0.03557654548109869,0.9313193046449831,20,0.01,0,0.04596581427566077,0.026025716780900536
0,5.25,0.03557654548109869,0.9313193046449831,20,0.01,1,0.046366036646201474,0.06653281041566102
0,5.25,0.03557654548109869,0.9313193046449831,20,0.01,2,0.04388704090305963,0.03023578844819901
0,5.25,0.03557654548109869,0.9313193046449831,20,0.02,0,0.18369787017264527,0.060091389330251196
0,5.25,0.03557654548109869,0.9313193046449831,20,0.02,1,0.1670851388520874,0.039878495592009636
0,5.25,0.03557654548109869,0.9313193046449831,20,0.02,2,0.18067600031244768,0.06771568007312631
0,5.25,0.03557654548109869,0.9313193046449831,20,0.05,0,1.0881674852112604,0.14995952882377644
0,5.25,0.03557654548109869,0.9313193046449831,20,0.05,1,1.1111487591624862,0.13130790560826944
0,5.25,0.03557654548109869,0.9313193046449831,20,0.05,2,1.0817248009384492,0.15199253978162428
0,5.25,0.03557654548109869,0.9313193046449831,20,0.1,0,4.321114869776697,0.36383408958940266
0,5.25,0.03557654548109869,0.9313193046449831,20,0.1,1,4.18362004765421,0.3576020215181928
0,5.25,0.03557654548109869,0.9313193046449831,20,0.1,2,4.542966906759703,0.4298991805566726
0,5.25,0.03557654548109869,0.9313193046449831,50,0.005,0,0.009496419601676721,0.013956852915246532
0,5.25,0.03557654548109869,0.9313193046449831,50,0.005,1,0.008214801570777704,0.017002782460580894
0,5.25,0.03557654548109869,0.9313193046449831,50,0.005,2,0.00928009613049509,0.03487269838955787
0,5.25,0.03557654548109869,0.9313193046449831,50,0.01,0,0.03793497504285736,0.01966934954850494
0,5.25,0.03557654548109869,0.9313193046449831,50,0.01,1,0.03627587638811897,0.018954264842812558
0,5.25,0.03557654548109869,0.9313193046449831,50,0.01,2,0.03789596784904678,0.035682308485140514
0,5.25,0.03557654548109869,0.9313193046449831,50,0.02,0,0.14890657014468497,0.0819692933696156
