subject_id,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.005,0,0.06057655040960688,0.0244128245659846
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.005,1,0.06126203165160008,0.01967278819655574
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.005,2,0.06002892512917141,0.025736613864032726
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.01,0,0.24066881635077242,0.01642093212145247
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.01,1,0.2434916812671166,0.017804902957758717
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.01,2,0.24244378746987216,0.020976315031060844
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.02,0,0.9716013840781164,0.03380254710520142
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.02,1,0.9348933149966657,0.029762229513452823
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.02,2,0.9657773668470069,0.03589622899545898
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.05,0,6.061135099248064,0.08124514824868585
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.05,1,6.091096901924495,0.07587956440602826
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.05,2,5.960860128803564,0.07136104154712937
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.1,0,24.417187727761643,0.17083962505840475
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.1,1,24.122471976023043,0.15924012001377186
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,5,0.1,2,24.043316401815055,0.1440281447458006
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.005,0,0.029075688559833928,0.015939076356117653
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.005,1,0.02923598687712025,0.011899248925830571
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.005,2,0.02976809645325213,0.05140268372333559
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.01,0,0.11727331845144814,0.07634874510452799
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.01,1,0.11488086793309099,0.00914115227398485
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.01,2,0.11868044381383516,0.0099818664347808
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.02,0,0.4631045642133131,0.018089358509952302
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.02,1,0.46747797706883903,0.018896409812540014
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.02,2,0.473642190363345,0.014260148958208005
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.05,0,2.9120470417779334,0.03702491029659933
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.05,1,2.985244288857869,0.03721172838803933
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.05,2,2.9737125502066966,0.034838174815022944
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.1,0,11.932434808734339,0.07222003668999821
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.1,1,12.08431386259828,0.07191306778421756
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,20,0.1,2,12.080553729492973,0.07567707335801313
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.005,0,0.029449282874893918,0.00869735007289051
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.005,1,0.028526523940134236,0.014845555328922639
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.005,2,0.029005048863683103,0.04470782231767439
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.01,0,0.11450915149742996,0.0450355170799961
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.01,1,0.11163535011488657,0.006557884883844224
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.01,2,0.11289378170742652,0.008731764019876334
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.02,0,0.45872519870489825,0.024719518316206703
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.02,1,0.45757503490258505,0.013026405563848893
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.02,2,0.44498285024035833,0.01833936450805011
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.05,0,2.7529963300558156,0.030674071575143857
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.05,1,2.7653453617514883,0.032981856005553936
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.05,2,2.757374819038565,0.036019510276231896
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.1,0,11.605861444999169,0.06989756098895515
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.1,1,10.990892644726229,0.06167881317992126
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,50,0.1,2,11.242133476407224,0.07012420448524119
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.005,0,0.028335609810381815,0.011713872138201582
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.005,1,0.027946136021109107,0.015056998320889838
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.005,2,0.02813901603737248,0.0075565228738563445
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.01,0,0.11385533092107984,0.006908469634284889
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.01,1,0.10921069754962386,0.025080843057360486
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.01,2,0.11386108177282168,0.013216756607606068
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.02,0,0.4368715204482493,0.02938506444554802
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.02,1,0.44356815760762514,0.028997877658699153
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.02,2,0.45906133097652724,0.017397131815948062
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.05,0,2.813880555638227,0.037987869060513366
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.05,1,2.823162476182367,0.03399153916123499
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.05,2,2.761727010056253,0.038660240674647156
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.1,0,11.15415972510525,0.06293801284536628
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.1,1,11.17879289908678,0.06705132232443768
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,100,0.1,2,11.187910343299919,0.06947693055083329
sub-002S0413,3.0,0.04792096566783529,0.9086076271122228,200,0.005,0,0.02837230121736297,0.006179769628091292
