subject_id,N,strength_cv,phi_real_top5pct,phi_null_mean_top5pct,phi_norm_top5pct,phi_real_top10pct,phi_null_mean_top10pct,phi_norm_top10pct,phi_real_top15pct,phi_null_mean_top15pct,phi_norm_top15pct,phi_real_top20pct,phi_null_mean_top20pct,phi_norm_top20pct,phi_real_top25pct,phi_null_mean_top25pct,phi_norm_top25pct,phi_real_top30pct,phi_null_mean_top30pct,phi_norm_top30pct,status
sub-002S0413,450,0.464926972889102,0.0678250175909153,0.04055583645465185,1.6723861106096263,0.09915117924016882,0.060100373036568545,1.649759797328371,0.11989329294315106,0.08232218266419078,1.4563910851613424,0.1507024039507261,0.11558406297995365,1.3038337644945326,0.20105256441534622,0.16001140749788773,1.2564889438773312,0.25444910406907395,0.2123791059600007,1.198089157212088,ok
sub-002S4229,450,0.5246396004066716,0.09895012736811994,0.036075872939093104,2.742833902735422,0.1196993187048766,0.06018769882928212,1.9887671572956247,0.14559596048679316,0.08243164739146594,1.7662628989490092,0.17305027018531713,0.1148151308010164,1.5072078826023967,0.21781328836872543,0.15552683481366306,1.4004868589378023,0.26355442090492115,0.20376710149820867,1.2934100694720736,ok
sub-002S4654,450,0.5235532216141762,0.08849003713042862,0.03170213471415186,2.791295852103189,0.09871403823985002,0.05569321543447046,1.772460747144301,0.1252061693013734,0.07912756180045608,1.5823332155376957,0.15127520042751294,0.1089280658136665,1.3887623845840236,0.19972893070884484,0.1540427659794485,1.2965810464315575,0.2509773802208947,0.20746445674646705,1.2097367624161417,ok
sub-003S1122,450,0.4971066260867706,0.0705787010965225,0.036213730958877546,1.9489486232906534,0.10023351835807878,0.05427172246528358,1.8468829402309086,0.13907829908590683,0.07974837736921518,1.7439639986906421,0.17501151829496361,0.11634951880435393,1.5041877275766995,0.21943755825247213,0.16255506649966522,1.3499275228860619,0.27684267307045735,0.2156211074711362,1.2839312269440806,ok
sub-006S0498,450,0.5767420860578394,0.08498403213595125,0.035023165901335127,2.4265091389899607,0.11319901122021611,0.053001951503778365,2.1357517602374783,0.14221950793699842,0.07846761226026192,1.8124612670165594,0.190888932425817,0.11125289533566243,1.7158109175485612,0.24065576038533873,0.15521571477008667,1.5504600210217772,0.3012839448332889,0.20413421899203626,1.4759110271710139,ok
sub-006S0731,450,0.5195967312630058,0.09529074805331153,0.03131521779982047,3.0429533865115834,0.10726004325603598,0.05269565503174149,2.0354627566813117,0.14846339405235656,0.07409664830058743,2.003645204707317,0.18241270220289557,0.10657154412031437,1.711645483872881,0.20982727378580973,0.14494949226374698,1.4475888842991773,0.2636045102557888,0.19891845475493547,1.3251888095578943,ok
sub-011S4893,450,0.5401617584183845,0.09475247554753885,0.030814071054323156,3.074974266804816,0.1361281338827796,0.04901556398559548,2.7772430390229617,0.14980478086756704,0.07612964725744989,1.96775876763185,0.17923093709648635,0.11077343808163553,1.617995615197936,0.21995401931606737,0.15019822413705244,1.46442489969365,0.282317034147511,0.20344830957150953,1.3876597684301728,ok
sub-013S4268,450,0.6128357006441797,0.11131483724129079,0.026265179019304107,4.2381145454777895,0.1259895614405122,0.044938499451582924,2.8035996523705538,0.16672800252289086,0.07111934119695865,2.344341211783059,0.21450142294663335,0.10333559721354427,2.0757747449154773,0.2488260322181958,0.14367336722640908,1.731886967095863,0.29589443216102856,0.1981908967434248,1.4929769077340087,ok
sub-018S2180,450,0.6260697158558863,0.09269538345190474,0.03293142333989228,2.8148003958157477,0.11520031420568169,0.05330830744505939,2.1610199184134564,0.1745785120067175,0.07934785384088906,2.2001667790131805,0.20319357231674262,0.11333626432308057,1.7928380958235175,0.26122020258170126,0.15515973108330908,1.683556685474311,0.3227606520185343,0.21132988220030544,1.5272835467376598,ok
sub-018S4313,450,0.5665582173462606,0.06753223586382297,0.03094344797626016,2.182440557872987,0.09406435021303364,0.05131869333477761,1.8329451531317185,0.13036999076439842,0.07758806554286976,1.6802840727143151,0.16872907369010987,0.11073934115284803,1.5236597214103114,0.21141438912196892,0.15291750406582105,1.3825388428454126,0.2668259195653409,0.20539906650735706,1.299061013774294,ok
sub-018S4400,450,0.5641265275699502,0.07988467775241956,0.027851712479168945,2.8682142188623945,0.08944397367292226,0.05494138087321891,1.6279891814026388,0.13383104466165238,0.0842989948428982,1.587575805750275,0.19139403337864144,0.1157954826846781,1.652862693269523,0.24563702066263549,0.1607003569160024,1.5285406042441414,0.3090320652614836,0.21323990018566344,1.4492225188269923,ok
sub-019S4293,450,0.549338249314034,0.10201681015650389,0.029028845641024353,3.5143254202409953,0.11090459855921785,0.05242005636398568,2.115690181428591,0.14824029412342082,0.0764692496235734,1.9385608575100015,0.1890520397519269,0.11308426800885325,1.671780196137682,0.23123567147228152,0.15311662624183636,1.5101930936426324,0.289853699617592,0.20934840833608334,1.3845517237096316,ok
sub-021S0337,450,0.554030978368482,0.1159102151970513,0.03701082719467767,3.131792072286342,0.11772571376871312,0.0618421156527614,1.9036495198471817,0.16364695318926284,0.08717674960934804,1.877185762517978,0.19441589600639933,0.12163550648466384,1.598348225983766,0.2420973321436192,0.16510447560368124,1.4663281007884519,0.2889857034595228,0.21492303805171747,1.344600867730073,ok
sub-022S2263,450,0.501562740029064,0.0981073541982749,0.040990722974587716,2.393403850405292,0.13117575878658658,0.0650993024385524,2.015010205530299,0.15183084409071046,0.09651868504771031,1.5730720327950873,0.18291430048974588,0.12578822999796277,1.4541447994991925,0.22027150381598648,0.170104490222542,1.2949188085970726,0.2709225794063369,0.22298192830075547,1.2149979214500273,ok
sub-029S4290,450,0.5058241389609203,0.11839266382474394,0.05198332565811438,2.277512304683864,0.13515750055657105,0.08217897578126258,1.644672487964835,0.16084250571049577,0.09957006180198934,1.6153701504208793,0.18565131846619098,0.1269766377400018,1.4620903637906355,0.21825080827153476,0.15775152967612,1.3835099331184044,0.2547035387774428,0.19465850030674353,1.308463480279978,ok
sub-032S2119,450,0.46746604562555305,0.08235769129484281,0.03976176329897009,2.071278647166436,0.09403525238371004,0.06585639288440405,1.4278834334089263,0.12642562223729106,0.09386275803780811,1.3469199593130063,0.16336602522243987,0.1256733850392336,1.2999253992517121,0.20441889900924026,0.16245101184703922,1.2583418021533606,0.2517276358484843,0.20980484763167442,1.1998180151223576,ok
sub-037S4214,450,0.5477175694666926,0.1289046914326731,0.04064439193166998,3.1715246632151235,0.1316349358523171,0.061420539934967856,2.1431745144489502,0.144554262395228,0.09270301375090204,1.5593264614206939,0.1943234749922151,0.12346002339134579,1.5739789257632415,0.22927696688748256,0.1623461234936079,1.4122725073660902,0.28590637720424295,0.21269376092207218,1.3442160971942885,ok
sub-041S0679,450,0.5252998324045242,0.09760547266423474,0.02421817823902361,4.030256599026907,0.14654395426418168,0.050267705696732924,2.915270395436132,0.15915126229726,0.07778728825285922,2.0459803378145156,0.18810191041372767,0.11183428461198383,1.6819699885983912,0.22431996752651667,0.15173902786796303,1.478327432819133,0.2835370208457753,0.20511367015507115,1.3823409265282716,ok
sub-041S4200,450,0.5487876897147415,0.12184610379952779,0.03303702399484988,3.688168275039613,0.1452605149164955,0.05524327813394238,2.629469499697286,0.15833833490250385,0.08339725409166918,1.8986036965732758,0.18156656664546347,0.11438968067504,1.5872635151527401,0.23139108233515276,0.1588082512905017,1.4570469761793305,0.281243914447845,0.2157144377159687,1.3037788171515854,ok
sub-041S4427,450,0.48908509000555606,0.10775498511960287,0.03980969522557749,2.706752325256962,0.12485689879245947,0.0557353332404847,2.2401749757865743,0.13978807327788478,0.07669347977491588,1.8226852359306462,0.1746207226471142,0.10695986513514197,1.6325817392017454,0.21221470435298415,0.14922591731324744,1.4221035338487071,0.25295406426173894,0.20222421118555403,1.2508594434799745,ok
