metric,CN_n,CN_median,CN_q25,CN_q75,MCI_n,MCI_median,MCI_q25,MCI_q75,MannWhitney_U,p_value,cliffs_delta
E_rest_to_demand,25,0.0682012218395665,0.056822129587252,0.0823369946667127,24,0.0545585103772334,0.0368266957105211,0.0809849526748919,356.0,0.2669990264854943,0.1866666666666666
E_demand_to_rest,25,0.111260910193371,0.0767681540497055,0.1299530567792438,24,0.0883737638719135,0.0532618683481353,0.1017242484699908,394.0,0.0614838178589319,0.3133333333333333
E_asymmetry,25,-0.0344768468187992,-0.0520263671375937,-0.0049870726758574,24,-0.0233217235454899,-0.0397618823985604,-0.0080966453365107,259.0,0.4179401757432032,-0.1366666666666666
teleport_ratio,25,13.353524468912086,9.68968756056795,15.760053975148429,24,13.646520025023882,10.503890076694418,19.549038325543613,263.0,0.4653901846017948,-0.1233333333333333
avg_ctrl_mean,25,6.544160491648655,6.08147123144581,8.525786517369648,24,8.033276190606887,6.346901834387503,8.957618734426816,233.0,0.1835182713005615,-0.2233333333333333
mod_ctrl_mean,25,0.7653723922562443,0.7613906057207883,0.7864526906491374,24,0.7694428885304939,0.7607262513429833,0.7880494297281333,279.0,0.6818059475446452,-0.07
