metric,before_CN_median,before_MCI_median,before_p,before_delta,after_CN_median,after_MCI_median,after_p,after_delta,p_improved
E_rest_to_demand,0.0752317072384768,0.063686516388074,0.2340463920462174,0.2,0.0676657686803838,0.0714225617025486,0.4532547047537364,0.1266666666666666,False
E_demand_to_rest,0.1113713760876078,0.099144206585238,0.1835182713005615,0.2233333333333333,0.1029837784566234,0.0980719585967841,0.2584762244800357,0.19,False
E_asymmetry,-0.0330367155760208,-0.0316785263005578,0.5961119307897529,-0.09,-0.0355136558789848,-0.0315544482671469,0.5551906495069299,-0.1,True
teleport_ratio,9.5762457877566,13.112749746884784,0.1970506580994957,-0.2166666666666666,10.32938027192698,13.315194420523078,0.2340463920462174,-0.2,False
avg_ctrl_mean,5.172570845645836,6.209606923810883,0.2186971048513838,-0.2066666666666666,5.429556130792634,5.997204509495816,0.1362242359334508,-0.25,True
mod_ctrl_mean,0.791167459763763,0.7953206967321593,0.7565609563559614,-0.0533333333333333,0.7900918634459879,0.7943911645502382,0.880764615259515,-0.0266666666666666,False
