subject_id,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.005,0,0.06085585560391353,0.04063026820827113
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.005,1,0.06034136549088011,0.04320333807245759
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.005,2,0.05958360985496401,0.05066818044496433
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.01,0,0.2398659978742093,0.017368188540171043
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.01,1,0.23845082981644897,0.01626256255031527
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.01,2,0.23833352457654294,0.01888607103599754
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.02,0,0.9743873175756673,0.03151295506730293
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.02,1,0.9665134658260747,0.04421030724843273
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.02,2,0.9881580667199092,0.03487414694031666
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.05,0,6.025520181345989,0.07935345430977614
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.05,1,6.059738416463178,0.07820909076798482
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.05,2,5.952733290115103,0.07695047421652758
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.1,0,24.202474037535808,0.1760015324311263
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.1,1,23.993760171491157,0.15737515360613064
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,5,0.1,2,23.8313358199588,0.1513207993376899
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.005,0,0.02972656021581594,0.010665922520146911
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.005,1,0.029392772426212736,0.04980481637762254
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.005,2,0.029550449713658295,0.024141031332106797
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.01,0,0.11695981791869382,0.0434050703865508
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.01,1,0.11323866667281139,0.021069939514376478
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.01,2,0.11580938479221421,0.05132572053479441
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.02,0,0.4601251374794567,0.014282938794904446
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.02,1,0.4631451035931406,0.017078516373876758
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.02,2,0.47122437340628276,0.015797052427932234
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.05,0,2.923400518854444,0.03865708065127754
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.05,1,3.0164043496274475,0.038824398423270665
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.05,2,2.968843142953577,0.03703023912640801
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.1,0,11.853192287900068,0.08144568394493305
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.1,1,11.944590286421187,0.07965845948202573
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,20,0.1,2,11.748536770507716,0.0704392115384735
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.005,0,0.0269780188124662,0.003467385791769149
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.005,1,0.028152731339309376,0.01641470864092589
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.005,2,0.027511015197160836,0.006859798633660319
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.01,0,0.11217970368866832,0.035138805111919386
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.01,1,0.11053783262148123,0.009286548164357656
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.01,2,0.11006280466268144,0.019412464533475053
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.02,0,0.4394406648995025,0.0199266629246849
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.02,1,0.4561281087752849,0.02763407642470448
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.02,2,0.45077874378141997,0.013936719663116132
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.05,0,2.804680941596971,0.03571629249454602
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.05,1,2.8239079504510336,0.037584270822554666
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.05,2,2.813650326286308,0.04264903498102518
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.1,0,11.289630898314297,0.06991301364751297
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.1,1,10.992991465645225,0.0704149229274574
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,50,0.1,2,10.86814635704425,0.06502769475174174
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.005,0,0.027676776952972226,0.010890778689352792
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.005,1,0.02809018608560517,0.057656410554573254
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.005,2,0.0280981439594685,0.056685010857212226
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.01,0,0.11192649994191993,0.03279067472918717
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.01,1,0.10967032795191005,0.024624281994123382
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.01,2,0.10903990221019438,0.012007549253602093
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.02,0,0.44770984666383773,0.01639820337690433
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.02,1,0.44887805253863194,0.024694374551868542
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.02,2,0.45316934119357405,0.018293345275851955
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.05,0,2.787654919398376,0.03484755459615031
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.05,1,2.8133300734864464,0.03674997783885669
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.05,2,2.75895144977748,0.03636628833235525
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.1,0,11.163868696576063,0.06879254811703747
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.1,1,11.022729364739947,0.06676309794433836
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,100,0.1,2,11.535447314039727,0.0725148985334668
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.005,0,0.027747657767051015,0.01657836605079314
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.005,1,0.028142029049782292,0.05122721934148056
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.005,2,0.027839732994795044,0.004305964822886518
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.01,0,0.11132524103456004,0.017392768402341583
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.01,1,0.11099802445665499,0.012477381683062552
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.01,2,0.11569618622422584,0.014150634894999622
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.02,0,0.4397331518047323,0.01797428039478334
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.02,1,0.44118050270748554,0.013761581140367032
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.02,2,0.4358419479880413,0.01332441730040486
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.05,0,2.8152906592147344,0.03507537168320429
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.05,1,2.828158265029051,0.03678356237796174
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.05,2,2.7999860754258816,0.037339137238441754
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.1,0,11.145851964034023,0.0656989447439664
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.1,1,11.087582309522668,0.07555678892174146
sub-002S0413,3.0,0.0498317346526872,0.905141974844262,200,0.1,2,11.088390799880598,0.0772175136903304
sub-002S0413,3.2422,0.04643138014912473,0.9113185608018006,5,0.005,0,0.056056326808853106,0.009234255995375907
sub-002S0413,3.2422,0.04643138014912473,0.9113185608018006,5,0.005,1,0.05470899535069501,0.020820899190920193
sub-002S0413,3.2422,0.04643138014912473,0.9113185608018006,5,0.005,2,0.05286316543172905,0.04872081656581615
sub-002S0413,3.2422,0.04643138014912473,0.9113185608018006,5,0.01,0,0.22516491269977654,0.01604453564102642
