subject_id,w_EE,stability_margin,rho_A,T,target_scale,dir_seed,energy,rel_reachability_error
sub-002S0413,3.0,0.051161262193649706,0.9027383495784258,200,0.02,0,0.45106113896709443,0.016780231736150213
sub-002S0413,3.0,0.051161262193649706,0.9027383495784258,200,0.02,1,0.44893126310869147,0.03146580654598223
sub-002S0413,3.0,0.051161262193649706,0.9027383495784258,200,0.02,2,0.45164863063468985,0.012898492284841162
sub-002S0413,3.0,0.051161262193649706,0.9027383495784258,200,0.05,0,2.8352557834839294,0.03786601285900289
sub-002S0413,3.0,0.051161262193649706,0.9027383495784258,200,0.05,1,2.7925498283581063,0.04045655351768683
sub-002S0413,3.0,0.051161262193649706,0.9027383495784258,200,0.05,2,2.819173368101855,0.03480264190068809
sub-002S0413,3.0,0.051161262193649706,0.9027383495784258,200,0.1,0,11.337346065690323,0.06948154310717213
sub-002S0413,3.0,0.051161262193649706,0.9027383495784258,200,0.1,1,11.41796279192744,0.071215099602009
sub-002S0413,3.0,0.051161262193649706,0.9027383495784258,200,0.1,2,11.387192498722822,0.06975135801857058
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.005,0,0.05658130724509894,0.014771404562849137
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.005,1,0.05610022434516827,0.012669403885129089
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.005,2,0.05702844946461693,0.031083911430659753
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.01,0,0.22290835658209188,0.038558845854529185
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.01,1,0.22481781283688373,0.039056369151926194
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.01,2,0.22708568569697848,0.01742362106138101
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.02,0,0.9083992939596373,0.028429637314054994
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.02,1,0.8778887513180871,0.027220466987527586
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.02,2,0.9144252633550033,0.029085794974414346
sub-002S0413,3.1687,0.04907708955851245,0.9065091282020085,5,0.05,0,5.635236055619307,0.07165816129940406
